,,,,,,,,,,,,,,,,,,,False,Socio-Political App,Ramesh Kumar,"Product Owner, Constituency Connect  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ride-sharing Application,Jason Green,"Co-Founder, Sherpa Apps  ","Denver, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Gullak,,consumer Company ,"Noida, India",Company Size : 11 to 20 employees
Appentus Technologies,https://extract.co/appentustechnologies,Jaipur,India,2014,51 to 100 employees,5 Offices (MNC),Clients from 11 Countries,appentus.com,+91 91166 45020 +91 91166 45020 +1 334-703-1654 +44 7881 466686 +61 426 575 454,$15 to $25,"$38,000 to $75,000","['amazon web services 84.04%', 'angular.js 84.04%', 'app engine 84.04%', 'bluetooth low energy 84.04%', 'ibeacon 84.04%', 'ionic 84.04%', 'java 77.54%', 'nodejs 51.53%', 'swift 51.53%', 'javascript 38.53%', 'reactjs 38.53%', 'objective c 32.03%', 'php 32.03%']","[',84.04/100 entertainment,51.53/100 retail,51.53/100 education,45.03/100 e-commerce,38.53/100 real estate,38.53/100 telecommunications,32.03/100 oil & energy,32.03/100 automotive,10/100 leisure & travel,10/100 aerospace,']",Milan,Peter Smitth,"Director, MILAN Pvt. Ltd.  ","Mumbai, India",Company Size : 21 to 50 employees,False,Athmer,Eva Lense,"Product Owner, Athmer Productions LLC  ","Hail, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Intilaqah,Omar,"Director, Intilaqah Ltd.  ","Tabuk, Saudi Arabia",Company Size : less than 10 employees,False,34NG,Mark Ludine,"Director, 34NG LLC  ","Long Beach, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,NewTeethCam,Brian,"CEO, bizzCam LLC  ","America, United States",Company Size : less than 10 employees,False,FedEx,Jasper,"Product Owner, FedEx  ","Union City, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,IKE,Peter,"Director, IKE LLC  ","Ukiah Rancheria, United States",Company Size : 51 to 100 employees,False,AAJ TAK,Bhavika Samant,"Marketing Head, AAJ TAK  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Zoopla,,real estate Company ,"London, United Kingdom",Company Size : less than 10 employees,False,Careem Now.,Thomas,"Product Director, Careem  ","Dubai, United Arab Emirates",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,VPN Free,Neo Fonng,"Head of Marketing, VPN SERVICES CHINA  ","Chinandega, Nicaragua",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Lamour,Ethan,"CEO, Lamour  ","Tel Aviv-Yafo, Israel",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,DateU,Freddie,"CEO, DateU  ","Creston, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Kreditzy,Elsie,"CTO,   ","Las Vegas, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,StarMaker,Zachary,"Head of Development, StarMaker  ","San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Telpark,Luke Mike,"CTO, MAKSU ESPAÑA, S.L  ","Usagre, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Duolingo,Oskar,"Business Analyst., Duolingo  ","Toledo, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Quran,Abd al Qadir,"Head of Marketing, www.quran.com  ","Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FoodBoy ,Abd al Hakim,"Owner,   ","Riyadh Al Khabra, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ToYou - Food & Transportation,Abd al Alim,"Director, ToYou  ","Riyadh, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Plates,Charllote,"Marketing Head, Plates LLC  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Feedster,,education Company ,"Ukiah Rancheria, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Asociate,Olivia,"CEO, Asociate Ltd.  ","Austell, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,vTime XR,Emma,"Product Owner, vTime LLC  ","Usagre, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Calc.,,e-commerce Company ,"Newport, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TrashX,,retail Company ,"Newark, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Gradeup,Erik,"CEO, GradeUp  ","Hail, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wishbone,Matt,"Business Head, Wishbone LLC  ","Lost Hills, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MiniMeal Times,Marie,"CEO, JAMARIE LIMITED  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Tycoon,Aakriti,"CTO, KC LLC  ","Los Banos, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Milann App,,education Company ,"London, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TacTic App,,real estate Company ,"Abu Dhabi, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Drivezy - Self Drive Car & Bike Rentals,,leisure & travel Company ,"Usansolo, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FGB by Swarovski,Dr. Balash,"Marketing Director, Swarovski  ","Riyadh Al Khabra, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Spark - Learning App,Andreas,"CEO, Spark LLC  ","Swinoujscie, Poland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Poornima University,Rahul Singhi,"Director, Poornima University.  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ludo King,,e-commerce Company ,"Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Halal in USA,,retail Company ,"Las Vegas, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,CELEBRATION USA,George Bealer,"Director, CELEBRATION USA  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wizconnect,Patrick,"Director, Wizconnect LLC  ","Lagos, Nigeria",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,EzyRide,Enmund,"CEO, EzyRide Luxury Taxi  ","Texas City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Zoopla,,real estate Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,IKE,Peter,"Director, IKE LLC  ","Ukiah Rancheria, United States",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,MeeturDate,,entertainment Company ,"Ukiah Rancheria, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,RotoBash,Arvind,"Director, RotoBash Pvt. Ltd.  ","Mumbai, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NewTeethCam,Brian,"CEO, bizzCam LLC  ","America, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Intilaqah,Omar,"Director, Intilaqah Ltd.  ","Tabuk, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Milan,Peter Smitth,"Director, MILAN Pvt. Ltd.  ","Mumbai, India",Company Size : 21 to 50 employees
Techugo,https://extract.co/techugo,Dulles,United States,2015,101 to 200 employees,4 Offices (MNC),Clients from 10 Countries,www.techugo.com,+1 703-651-2159 +91 70422 09821 +1 905-226-2024,$15 to $25,"$18,000 to $38,000","['mysql 84.04%', 'swift 83.98%', 'amazon web services 83.98%', 'javascript 83.98%', 'php 83.94%', 'java 83.73%', 'nodejs 83.69%', 'angular.js 83.69%', 'objective c 83.65%', 'html 83.6%', 'apache 70.92%', 'ibeacon 38.53%', 'phonegap 38.53%', 'ionic 32.03%']","[',83.98/100 consumer,51.53/100 education,44.65/100 social networking,38.24/100 lifestyle,36.8/100 e-commerce,32.03/100 leisure & travel,32.03/100 fashion,32.03/100 government,1/100 banking,1/100 food & beverages,']",Ecommerce Web Portal,,e-commerce Company ,"New Delhi, India",Company Size : 11 to 20 employees,False,Blixr,Shashank Sharma,"Co-Founder, Blixr Limited  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,Prozata Mobile Application,,social networking Company ,"New Delhi, India",Company Size : 11 to 20 employees,False,Sterkla,Gavin Lund,"CEO & Co-Founder, Sterkla Coaching App  a world of coaches in your pocke  ","Johannesburg, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,Airtel Connect App,,consumer Company ,"Gurgaon, India",Company Size : 1001 and Above,False,ChatKazam,,social networking Company ,"Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Digital Fashion Marketplace,,e-commerce Company ,"Melbourne, Australia",Company Size : less than 10 employees,False,Education Mobile App,,education Company ,"Gurugram, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,Event Management Application,,social networking Company ,"San Francisco, United States",Company Size : less than 10 employees,False,EdKOS- Website and mobile app (ios & android),,education Company ,"Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,0 Miles To Home- Website and mobile app (ios & android),Ashish Mittal,"Founder, 0 Miles To Home  ","Noida, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,My Followup App,,consumer Company ,"Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Mobenture Appliance Management App,,consumer Company ,"Lucknow, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Find My Job,,consumer Company ,"New Delhi, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,GoCitizen,,government Company ,"Luxembourg City, Luxembourg",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Service At Doorsteps,,consumer Company ,"Ukrainka, Ukraine",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Personal Fitness Kit,,consumer Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Booking At My Tips,,leisure & travel Company ,"Vancouver, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Chic Couture,,lifestyle Company ,"Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TRIPTOTRACK,,consumer Company ,"Takoradi, Ghana",Company Size : 351 to 600 employees
,,,,,,,,,,,,,,,,,,,False,Sales and Supply Controller Application,,consumer Company ,"London, United Kingdom",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,Online Education Portal,,education Company ,"Mumbai, India",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Hair Crayze,,consumer Company ,"Bloomington, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Service Based Mobile & Web Application,,consumer Company ,"Singapore, Singapore",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Mobile App For Fashion House,,fashion Company ,"New Delhi, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Aasha Mobile Application,,consumer Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Food Ordering & Delivery Application,,consumer Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Automobile Application For Car Services,,consumer Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Lawyer App,,consumer Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Date Calculator Mobile Application,,consumer Company ,"Visalia, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Web and Mobile Development for Gamified Auction Platform,,social networking Company ,"Cliffside Park, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Training & Education ERP Solution with Mobile App & Website,,education Company ,"New Delhi, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Event Management Application,,social networking Company ,"San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Digital Fashion Marketplace,,e-commerce Company ,"Melbourne, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,BJP For India Mobile App for iPhone & Android,,government Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Airtel Connect App,,consumer Company ,"Gurgaon, India",Company Size : 1001 and Above
,,,,,,,,,,,,,,,,,,,False,Prozata Mobile Application,,social networking Company ,"New Delhi, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Ecommerce Web Portal,,e-commerce Company ,"New Delhi, India",Company Size : 11 to 20 employees
Octal IT Solution,https://extract.co/octalitsolution,Jaipur,India,2008,101 to 200 employees,6 Offices (MNC),Clients from 17 Countries,www.octalsoftware.com,+18177171793 +44 20 8144 7964 +1 817-717-1793 +65 8420 4780 +355 68 902 0866,$15 to $25,"$18,000 to $38,000","['php 83.56%', 'objective c 83.53%', 'mysql 83.48%', 'swift 83.29%', 'cakephp 83.17%', 'css 77.06%', 'java 70.56%', 'mongodb 69.98%', 'angular.js 58.03%', 'firebase 51.24%', 'codeigniter 45.03%', 'ionic 44.88%', 'reactjs 38.53%', 'laravel 37.31%']","[',63.96/100 online services,62.98/100 social networking,57.12/100 medical & healthcare,56.99/100 e-commerce,51.36/100 education,45.03/100 productivity,45.03/100 leisure & travel,38.53/100 startup,10/100 food & beverages,10/100 real estate,']",Wolero,Hans van Roosmalen,"Owner, Wolero  ","Singapore, Singapore",Company Size : 101 to 200 employees,False,Yogapp,,medical & healthcare Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,Baritastic - Health & Fitness App,Mr. Dan Abeling,"Founder, NBL Media LLC  ","Texas City, United States",Company Size : 11 to 20 employees,False,ReneHarley,,social networking Company ,"Florida, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Pro90D - Speech Trainer App,Mr. Michael Williams,"Founder, The Start Speaking Training Center, LLC  ","Florida City, United States",Company Size : less than 10 employees,False,Voila- House Cleaning App,,online services Company ,"Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,StormPins - Weather Alert App,Mr. Chris Weldon,"Managing Partner, Prospect Hill Advisors, LLC  ","Arlington, United States",Company Size : less than 10 employees,False,Buy and Sell Products,,e-commerce Company ,"Texas City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Browzerzios - Productivity App,Mr. Jason Chapman,"Founder, Creative Print (Nantong) company limited  ","Nantong, China",Company Size : less than 10 employees,False,Mobile E-Wallet,,online services Company ,"Tanzania, Ghana",Company Size : 351 to 600 employees
,,,,,,,,,,,,,,,,,,,False,Bloggsy,,social networking Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Coach Finding Web Portal,,online services Company ,"Berlin, Germany",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,College Search Website,,education Company ,"Edmonton, Canada",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Job Search Portal App,,online services Company ,"Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Packers and Movers Application,,logistics & supply chain Company ,"Charlotte, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Online Cleansing Service Provider Application,,online services Company ,"Tehran, Iran",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Health and Fitness Website,,medical & healthcare Company ,"Pune, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,Human Resource Management System,,productivity Company ,"London, United Kingdom",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Hotel Booking Application,,leisure & travel Company ,"Dubai, United Arab Emirates",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Job Portal Development,Smruti S,"Owner, DesiSkills  ","Pune, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Home and Family Record Application,,online services Company ,"Muscat, Oman",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Yacht Service Application,,logistics & supply chain Company ,"Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Social Networking Application,,social networking Company ,"Minnesota City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Application for Buy and Sell your Products,,startup Company ,"Houston, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Mera Patient | Medical Mobile App with Panic Button,,medical & healthcare Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Mobile Recharge Application,,productivity Company ,"Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Education App,,education Company ,"Guntur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TechDeal Web and Mobile Application,,productivity Company ,"Brazil, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Onleven Web Application,,e-commerce Company ,"Valencia, Venezuela",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Barbacoa,Manon Schipper,"Owner, Barbacoa.Pro  ","Amsterdam, Netherlands",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Evontix,,e-commerce Company ,"Berlin, Germany",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Tenders KSA,Faraj Alhouty,"CEO, Intelligent Incentives  ","Tabuk, Saudi Arabia",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,TouriXt,Pezhman Amini,"Owner, TouriXt  ","Tehran, Iran",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Naaml - Marketplace App,Mohammed O. AlRuwaili,"Owner,   ","Turaif, Saudi Arabia",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,FeteGuru,,entertainment Company ,"San Fernando, Trinidad and Tobago",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Prediction API Development,Jack Chen,"Founder, Prediction API  ","Singapore, Singapore",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Mpass-Visitor Management Simplified,Ankit Tiwari,"COFOUNDER & COO, m-Pass- Visitor Management Simplified  ","Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Zydii-Online Learning Platform,,education Company ,"Nairobi, Kenya",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MobiAdva Loan,,banking Company ,"Kenyatta Road, Kenya",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,GoodMigrations,,news & blog Company ,"Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FitMeNow,,medical & healthcare Company ,"Los Angeles, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,"Bogin, Munns & Munns- Full Service Law firm",,news & blog Company ,"Florida City, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Sixth Continent,,social networking Company ,"Rome, Italy",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,PR Shots,,news & blog Company ,"London, United Kingdom",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Amgo,,entertainment Company ,"San Francisco, United States",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Browzerzios - Productivity App,Mr. Jason Chapman,"Founder, Creative Print (Nantong) company limited  ","Nantong, China",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,StormPins - Weather Alert App,Mr. Chris Weldon,"Managing Partner, Prospect Hill Advisors, LLC  ","Arlington, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Pro90D - Speech Trainer App,Mr. Michael Williams,"Founder, The Start Speaking Training Center, LLC  ","Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Baritastic - Health & Fitness App,Mr. Dan Abeling,"Founder, NBL Media LLC  ","Texas City, United States",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Wolero,Hans van Roosmalen,"Owner, Wolero  ","Singapore, Singapore",Company Size : 101 to 200 employees
Konstant Infosolutions,https://extract.co/konstantinfosolutions,Jaipur,India,2003,101 to 200 employees,3 Offices (MNC),Clients from 17 Countries,www.konstantinfo.com,+91 141 402 8078 +1 310-933-5465 +44 20 3239 7253,$15 to $25,"$18,000 to $38,000","['jquery 83.51%', 'mysql 83.44%', 'cakephp 83.32%', 'nodejs 83.17%', 'objective c 70.31%', 'swift 70.04%', 'angular.js 63.67%', 'java 63.36%', 'magento 57.68%', 'mongodb 50.52%', 'reactjs 32.03%']","[',70.33/100 online services,70.06/100 e-commerce,64.19/100 social networking,58.03/100 startup,44.32/100 consumer,43.87/100 automotive,37.47/100 real estate,31.44/100 entertainment,1/100 food & beverages,1/100 retail,']",Time Clock Web & Mobile application,,startup Company ,"Australia Plains, Australia",Company Size : less than 10 employees,False,On-Demand Beauticians Service Provider App,,startup Company ,"Jeddah, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Loyalty Mobile Application Development,,consumer Company ,"Doha, Qatar",Company Size : less than 10 employees,False,Online Learning Web and Mobile App Platform,,online services Company ,"Lewes, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Huntmii Dating Mobile Application,,social networking Company ,"London, United Kingdom",Company Size : 21 to 50 employees,False,Mobile App for Online Deal Provider,,startup Company ,"Braselton, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Custom Social Network Startup,,social networking Company ,"Calgary, Canada",Company Size : less than 10 employees,False,Marketplace for Gift Cards,,e-commerce Company ,"Newark, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Rentza Website Development,,startup Company ,"Calgary, Canada",Company Size : less than 10 employees,False,Smart Cargo Web Application,,automotive Company ,"Marseille, France",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,CampGroup Development,,e-commerce Company ,"New York, United States",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,KIRWM (Keep It Real With Me) Mobile App Development,,startup Company ,"Hempstead, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,YouCallMe | iPhone App Development,,startup Company ,"Thunder Bay, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,juegoFut.com | Soccer League Management,,social networking Company ,"Washington, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Shuphub.com | Multi-vendor Market place built on magento platform,,e-commerce Company ,"Trinidad, Cuba",Company Size : less than 10 employees
